time,volume,open,low,high,close,t_plus,longs,shorts,entry,returns,holding,direction
2021-06-02 04:00:00,164370.79365,2615.46,2608.04,2708.0,2692.6,2692.6,0,0,0,0.0,0,0
2021-06-02 08:00:00,178191.00393,2692.6,2660.54,2720.93,2694.35,2694.39,0,0,0,0.0,0,0
2021-06-02 12:00:00,245997.28928,2694.39,2680.41,2798.98,2791.24,2791.07,1,0,1,0.0,0,0
2021-06-02 16:00:00,121961.23912,2791.07,2741.03,2802.99,2758.19,2758.19,0,0,0,0.0,0,0
2021-06-02 20:00:00,123034.4059,2758.19,2672.07,2763.59,2706.22,2706.21,0,0,0,-0.03040052739630339,1,1
2021-06-03 00:00:00,106261.95999,2706.21,2662.4,2730.13,2725.8,2725.81,0,0,0,0.0,0,0
2021-06-03 04:00:00,197420.19133,2725.81,2723.16,2849.0,2820.32,2820.03,0,0,0,0.0,0,0
2021-06-03 08:00:00,260920.83204,2820.03,2799.31,2891.95,2806.63,2806.63,0,0,0,0.0,0,0
2021-06-03 12:00:00,245724.91264,2806.63,2762.17,2845.0,2788.11,2788.11,0,0,0,0.0,0,0
2021-06-03 16:00:00,111808.34118,2788.11,2778.72,2850.0,2793.29,2793.29,0,0,0,0.0,0,0
2021-06-03 20:00:00,102154.65705,2793.29,2789.62,2875.0,2857.25,2857.25,0,0,0,0.0,0,0
2021-06-04 00:00:00,250924.98276,2857.25,2682.0,2860.0,2753.27,2753.27,0,0,0,0.0,0,0
2021-06-04 04:00:00,266238.98751,2753.27,2586.02,2764.86,2619.69,2619.69,0,0,0,0.0,0,0
2021-06-04 08:00:00,183275.98119,2619.69,2587.5,2665.79,2624.53,2624.53,0,0,0,0.0,0,0
2021-06-04 12:00:00,253579.59324,2624.53,2552.0,2674.86,2658.01,2658.01,0,0,0,0.0,0,0
2021-06-04 16:00:00,129656.77074,2658.01,2650.0,2712.75,2681.08,2681.07,0,0,0,0.0,0,0
2021-06-04 20:00:00,104637.79647,2681.07,2647.1,2739.0,2689.51,2689.54,0,0,0,0.0,0,0
2021-06-05 00:00:00,116490.18573,2689.54,2672.33,2781.7,2762.33,2762.36,1,0,1,0.0,0,0
2021-06-05 04:00:00,106105.42043,2762.36,2752.88,2812.95,2781.06,2781.44,0,0,0,0.0,0,0
2021-06-05 08:00:00,245244.76224,2781.44,2623.25,2816.87,2639.9,2639.9,1,0,1,0.0,0,0
2021-06-05 12:00:00,258227.69787,2639.9,2582.07,2663.96,2654.99,2654.85,0,0,0,-0.0388689381543319,1,1
2021-06-05 16:00:00,90248.20275,2654.85,2600.0,2655.31,2602.77,2602.77,0,0,0,0.0,0,0
2021-06-05 20:00:00,145507.85511,2602.77,2552.23,2646.89,2627.73,2627.63,0,0,0,0.0,0,0
2021-06-06 00:00:00,121530.71672,2627.63,2614.0,2694.74,2674.19,2674.19,0,0,0,0.0,0,0
2021-06-06 04:00:00,96614.17808,2674.19,2649.24,2709.84,2689.43,2689.44,0,0,0,0.0,0,0
2021-06-06 08:00:00,147658.25844,2689.44,2688.02,2745.0,2690.75,2690.75,1,0,1,0.0,0,0
2021-06-06 12:00:00,129178.10878,2690.75,2653.0,2733.75,2721.0,2721.01,0,0,0,0.0,0,0
2021-06-06 16:00:00,87880.51153,2721.01,2671.6,2737.49,2673.87,2673.95,0,0,0,0.0,0,0
2021-06-06 20:00:00,90930.92014,2673.95,2665.49,2719.62,2711.92,2711.92,0,0,0,0.007867694880609566,2,1
2021-06-07 00:00:00,162320.11284,2711.92,2691.24,2800.0,2767.38,2767.18,0,0,0,0.0,0,0
2021-06-07 04:00:00,110625.92926,2767.18,2735.0,2797.69,2764.42,2764.61,0,0,0,0.0,0,0
2021-06-07 08:00:00,182132.81984,2764.61,2743.86,2838.0,2812.65,2812.82,0,0,0,0.0,0,0
2021-06-07 12:00:00,192230.24518,2812.82,2750.0,2847.55,2783.0,2782.99,0,0,0,0.0,0,0
2021-06-07 16:00:00,206430.09995,2782.99,2673.53,2790.0,2730.3,2730.31,0,0,0,0.0,0,0
2021-06-07 20:00:00,298388.87149,2730.31,2570.0,2741.83,2592.05,2592.05,0,0,0,0.0,0,0
2021-06-08 00:00:00,359459.60793,2592.05,2427.28,2620.99,2490.96,2490.96,0,-1,-1,0.0,0,0
2021-06-08 04:00:00,301195.5638,2490.96,2437.47,2532.0,2516.15,2516.05,0,0,0,0.0,0,0
2021-06-08 08:00:00,253549.95575,2516.05,2472.12,2559.89,2533.03,2532.33,0,0,0,0.0,0,0
2021-06-08 12:00:00,371953.31604,2532.33,2304.91,2539.96,2375.36,2375.37,0,0,0,0.04640781064328614,2,-1
2021-06-08 16:00:00,245891.75634,2375.37,2357.58,2513.0,2501.15,2501.15,0,0,0,0.0,0,0
2021-06-08 20:00:00,161697.22773,2501.15,2481.58,2550.0,2507.23,2507.43,0,0,0,0.0,0,0
2021-06-09 00:00:00,164120.21021,2507.43,2406.99,2524.05,2454.86,2454.86,0,0,0,0.0,0,0
2021-06-09 04:00:00,226241.35194,2454.86,2405.28,2548.84,2503.09,2503.08,0,0,0,0.0,0,0
2021-06-09 08:00:00,218757.48546,2503.08,2467.69,2546.47,2535.48,2535.6,0,0,0,0.0,0,0
2021-06-09 12:00:00,342555.68582,2535.6,2446.74,2581.49,2566.92,2566.94,0,0,0,0.0,0,0
2021-06-09 16:00:00,219019.62221,2566.94,2548.8,2626.0,2562.73,2562.73,0,0,0,0.0,0,0
2021-06-09 20:00:00,106023.88447,2562.73,2548.47,2626.63,2610.18,2610.2,1,0,1,0.0,0,0
2021-06-10 00:00:00,100787.07056000001,2610.2,2560.37,2624.46,2563.15,2563.01,0,0,0,0.0,0,0
2021-06-10 04:00:00,100794.77666,2563.01,2521.0,2575.88,2548.12,2548.12,0,0,0,-0.02378361811355445,1,1
2021-06-10 08:00:00,182534.47025,2548.12,2492.23,2605.0,2566.31,2566.3,0,0,0,0.0,0,0
2021-06-10 12:00:00,147152.47227,2566.3,2496.08,2570.72,2512.02,2512.01,0,0,0,0.0,0,0
2021-06-10 16:00:00,134511.87035,2512.01,2447.0,2524.4,2458.69,2458.71,0,0,0,0.0,0,0
2021-06-10 20:00:00,75456.83917,2458.71,2425.11,2495.75,2471.09,2471.01,0,0,0,0.0,0,0
2021-06-11 00:00:00,107294.79986,2471.01,2402.51,2497.99,2465.1,2465.1,0,-1,-1,0.0,0,0
2021-06-11 04:00:00,88125.36808,2465.1,2415.32,2490.0,2446.08,2446.08,0,0,0,0.0,0,0
2021-06-11 08:00:00,91496.04897,2446.08,2439.99,2485.83,2470.73,2470.73,0,0,0,0.0,0,0
2021-06-11 12:00:00,88288.18002,2470.73,2411.0,2480.0,2416.04,2416.27,0,0,0,0.019901829540383775,2,-1
2021-06-11 16:00:00,108808.83196,2416.27,2367.42,2429.52,2398.12,2398.12,0,0,0,0.0,0,0
2021-06-11 20:00:00,103351.04469,2398.12,2321.37,2411.68,2354.01,2354.09,0,-1,-1,0.0,0,0
2021-06-12 00:00:00,173043.88331,2354.09,2256.22,2365.44,2300.18,2300.19,0,-1,-1,0.0,0,0
2021-06-12 04:00:00,123603.37461,2300.19,2275.45,2325.44,2322.12,2322.12,0,0,0,0.0,0,0
2021-06-12 08:00:00,162050.19817,2322.12,2297.1,2397.62,2388.7,2388.71,0,0,0,0.0,0,0
2021-06-12 12:00:00,165909.3274,2388.71,2382.0,2454.53,2393.08,2393.05,0,0,0,-0.01656266327965361,2,-1
2021-06-12 16:00:00,75400.86372,2393.05,2381.11,2426.78,2409.71,2409.72,0,0,0,0.0,0,0
2021-06-12 20:00:00,67431.85119,2409.72,2363.0,2422.78,2370.74,2370.64,0,0,0,0.0,0,0
2021-06-13 00:00:00,109171.81034,2370.64,2321.97,2419.0,2333.41,2333.74,0,0,0,0.0,0,0
2021-06-13 04:00:00,85270.24733,2333.74,2308.41,2347.88,2324.25,2324.25,0,-1,-1,0.0,0,0
2021-06-13 08:00:00,90352.93472,2324.25,2320.23,2379.45,2363.04,2363.04,0,0,0,0.0,0,0
2021-06-13 12:00:00,77645.17801,2363.04,2327.64,2383.0,2351.6,2351.43,0,0,0,0.0,0,0
2021-06-13 16:00:00,156282.50838,2351.43,2344.39,2445.78,2430.27,2430.28,1,0,1,0.0,0,0
2021-06-13 20:00:00,197226.08108,2430.28,2429.52,2548.41,2509.33,2509.33,0,0,0,-0.0796299881682263,2,-1
2021-06-14 00:00:00,113688.44883,2509.33,2466.87,2543.36,2478.34,2478.33,0,0,0,0.0,0,0
2021-06-14 04:00:00,88799.61459,2478.33,2469.56,2510.0,2499.73,2499.73,0,0,0,0.0,0,0
2021-06-14 08:00:00,78948.06329,2499.73,2461.0,2501.6,2479.54,2479.54,0,0,0,0.0,0,0
2021-06-14 12:00:00,179611.06692,2479.54,2471.1,2580.28,2577.17,2576.66,0,0,0,0.0,0,0
2021-06-14 16:00:00,158964.8095,2576.66,2520.31,2609.17,2539.57,2539.56,0,0,0,0.0,0,0
2021-06-14 20:00:00,64171.55309,2539.56,2532.62,2585.0,2580.77,2580.58,0,0,0,0.0,0,0
2021-06-15 00:00:00,102326.7707,2580.58,2565.89,2624.0,2586.82,2586.83,0,0,0,0.0,0,0
2021-06-15 04:00:00,118196.64645,2586.83,2581.12,2640.0,2622.58,2622.62,0,0,0,0.0,0,0
2021-06-15 08:00:00,94691.90484,2622.62,2562.56,2624.99,2577.46,2577.45,0,0,0,0.0,0,0
2021-06-15 12:00:00,96995.72697,2577.45,2528.0,2607.95,2551.31,2551.31,0,0,0,0.0,0,0
2021-06-15 16:00:00,111920.44971,2551.31,2525.0,2614.0,2531.59,2531.59,0,-1,-1,0.0,0,0
2021-06-15 20:00:00,75695.15066,2531.59,2507.7,2566.66,2543.54,2543.55,0,-1,-1,0.0,0,0
2021-06-16 00:00:00,69530.60274,2543.55,2500.0,2543.57,2521.89,2521.88,0,0,0,0.0,0,0
2021-06-16 04:00:00,70812.50105,2521.88,2512.19,2556.19,2528.1,2528.09,0,0,0,0.0,0,0
2021-06-16 08:00:00,109176.25114,2528.09,2456.78,2542.29,2460.06,2460.0,0,0,0,0.02825497019659584,2,-1
2021-06-16 12:00:00,126730.39497,2460.0,2406.32,2468.27,2415.95,2416.44,0,0,0,0.0,0,0
2021-06-16 16:00:00,159151.2768,2416.44,2377.77,2458.7,2418.86,2418.86,0,-1,-1,0.0,0,0
2021-06-16 20:00:00,89340.75688,2418.86,2351.18,2424.62,2367.89,2368.02,0,-1,-1,0.0,0,0
2021-06-17 00:00:00,88067.51621,2368.02,2359.17,2440.59,2434.38,2434.38,0,0,0,0.0,0,0
2021-06-17 04:00:00,72766.95309,2434.38,2412.48,2460.5,2441.01,2441.01,0,0,0,0.0,0,0
2021-06-17 08:00:00,63351.03721,2441.01,2421.87,2454.99,2424.5,2424.51,0,0,0,-0.0023316769056496156,2,-1
2021-06-17 12:00:00,112380.19714999999,2424.51,2365.3,2426.54,2417.24,2417.29,0,0,0,0.0,0,0
2021-06-17 16:00:00,152794.80011,2417.29,2306.0,2425.0,2340.18,2340.19,0,0,0,0.0,0,0
2021-06-17 20:00:00,71307.08189,2340.19,2319.31,2380.0,2373.28,2373.28,0,0,0,0.0,0,0
2021-06-18 00:00:00,74346.50087999999,2373.28,2312.0,2378.0,2342.16,2342.17,0,0,0,0.0,0,0
2021-06-18 04:00:00,65130.85262,2342.17,2323.41,2369.43,2341.62,2341.62,0,0,0,0.0,0,0
2021-06-18 08:00:00,131815.8141,2341.62,2280.0,2357.73,2319.89,2319.91,0,0,0,0.0,0,0
2021-06-18 12:00:00,209377.22186,2319.91,2210.0,2325.99,2215.0,2214.99,0,0,0,0.0,0,0
2021-06-18 16:00:00,193639.48141,2214.99,2139.0,2245.68,2154.42,2154.42,0,-1,-1,0.0,0,0
2021-06-18 20:00:00,104595.3311,2154.42,2150.76,2236.11,2234.09,2234.09,0,0,0,-0.03697979038441912,0,-1
2021-06-19 00:00:00,100561.96814,2234.09,2168.08,2255.0,2188.46,2188.34,0,0,0,0.0,0,0
2021-06-19 04:00:00,81290.11872,2188.34,2180.0,2248.84,2245.51,2245.49,0,0,0,0.0,0,0
2021-06-19 08:00:00,62749.061779999996,2245.49,2218.48,2257.99,2241.13,2241.05,0,0,0,0.0,0,0
2021-06-19 12:00:00,104460.80473,2241.05,2219.29,2278.82,2246.66,2246.66,0,0,0,0.0,0,0
2021-06-19 16:00:00,88550.32633,2246.66,2187.93,2254.0,2221.18,2221.21,0,0,0,0.0,0,0
2021-06-19 20:00:00,59259.97027,2221.21,2161.67,2229.44,2164.67,2165.34,0,0,0,0.0,0,0
2021-06-20 00:00:00,67873.65778,2165.34,2143.0,2193.63,2183.38,2183.36,0,0,0,0.0,0,0
2021-06-20 04:00:00,66544.12608,2183.36,2179.1,2222.22,2203.97,2203.92,0,0,0,0.0,0,0
2021-06-20 08:00:00,210074.2369,2203.92,2060.17,2210.33,2074.28,2074.28,0,0,0,0.0,0,0
2021-06-20 12:00:00,175609.04867,2074.28,2040.68,2126.66,2111.21,2111.2,0,0,0,0.0,0,0
2021-06-20 16:00:00,111415.01542,2111.2,2102.69,2240.27,2222.78,2222.77,0,0,0,0.0,0,0
2021-06-20 20:00:00,112367.56256,2222.77,2215.94,2280.01,2243.47,2243.49,0,0,0,0.0,0,0
2021-06-21 00:00:00,91853.47316,2243.49,2155.22,2260.16,2157.07,2156.63,0,0,0,0.0,0,0
2021-06-21 04:00:00,398530.56527,2156.63,1973.02,2162.47,2012.43,2012.53,0,0,0,0.0,0,0
2021-06-21 08:00:00,461090.24407,2012.53,1891.24,2055.0,1969.15,1969.5,0,-1,-1,0.0,0,0
2021-06-21 12:00:00,285288.48407,1969.5,1914.38,2023.28,1983.84,1983.89,0,0,0,0.0,0,0
2021-06-21 16:00:00,185709.68871,1983.89,1910.02,2000.44,1943.52,1943.69,0,0,0,0.0,0,0
2021-06-21 20:00:00,207347.21048,1943.69,1865.54,1956.73,1885.49,1885.27,0,0,0,0.04265549631886267,2,-1
2021-06-22 00:00:00,225526.292,1885.27,1857.94,1998.0,1976.18,1976.07,0,0,0,0.0,0,0
2021-06-22 04:00:00,108596.29275,1976.07,1926.88,1982.15,1944.71,1944.71,0,0,0,0.0,0,0
2021-06-22 08:00:00,289920.63089,1944.71,1855.0,1945.8,1866.94,1866.94,0,0,0,0.0,0,0
2021-06-22 12:00:00,668692.92049,1866.94,1700.48,1891.95,1861.01,1861.23,0,0,0,0.0,0,0
2021-06-22 16:00:00,276744.63625,1861.23,1852.7,1954.0,1895.92,1895.92,0,0,0,0.0,0,0
2021-06-22 20:00:00,125857.30814,1895.92,1847.76,1935.61,1879.28,1879.29,0,0,0,0.0,0,0
2021-06-23 00:00:00,263379.66439,1879.29,1821.95,2033.56,2012.22,2012.21,0,0,0,0.0,0,0
2021-06-23 04:00:00,142770.10445,2012.21,1989.0,2045.0,2005.36,2005.57,0,0,0,0.0,0,0
2021-06-23 08:00:00,139941.73173,2005.57,1966.45,2024.5,1991.54,1991.43,0,0,0,0.0,0,0
2021-06-23 12:00:00,158285.69994,1991.43,1967.42,2040.66,1974.67,1974.72,0,0,0,0.0,0,0
2021-06-23 16:00:00,125931.06671,1974.72,1916.0,2002.0,1916.52,1916.52,0,0,0,0.0,0,0
2021-06-23 20:00:00,88304.03772,1916.52,1907.83,1974.51,1968.14,1967.95,0,0,0,0.0,0,0
2021-06-24 00:00:00,112795.60246,1967.95,1884.79,1981.99,1905.01,1905.01,0,-1,-1,0.0,0,0
2021-06-24 04:00:00,100448.09896,1905.01,1895.37,1943.0,1919.49,1919.54,0,0,0,0.0,0,0
2021-06-24 08:00:00,107448.33163,1919.54,1915.21,1969.0,1965.25,1965.25,0,0,0,-0.03162188124996712,1,-1
2021-06-24 12:00:00,160741.3074,1965.25,1956.9,2019.89,1985.77,1985.76,0,0,0,0.0,0,0
2021-06-24 16:00:00,142035.77172,1985.76,1974.0,2036.61,2011.58,2011.78,1,0,1,0.0,0,0
2021-06-24 20:00:00,77762.56261,2011.78,1970.0,2019.98,1989.52,1989.53,0,0,0,0.0,0,0
2021-06-25 00:00:00,98881.52063,1989.53,1961.56,2019.99,1995.45,1995.45,0,0,0,0.0,0,0
2021-06-25 04:00:00,90018.9886,1995.45,1927.18,2000.64,1944.06,1944.02,0,0,0,-0.03366173239618653,2,1
2021-06-25 08:00:00,162475.88134,1944.02,1850.0,1947.37,1852.99,1852.99,0,0,0,0.0,0,0
2021-06-25 12:00:00,219893.80449,1852.99,1791.22,1880.0,1827.07,1827.45,0,-1,-1,0.0,0,0
2021-06-25 16:00:00,180529.19884,1827.45,1791.79,1869.81,1851.44,1851.44,0,0,0,0.0,0,0
2021-06-25 20:00:00,107009.15377,1851.44,1797.65,1869.03,1808.82,1808.97,0,0,0,0.0,0,0
2021-06-26 00:00:00,94800.73191,1808.97,1795.0,1840.69,1819.34,1819.33,0,0,0,0.004437877917316535,2,-1
2021-06-26 04:00:00,139467.46594,1819.33,1745.0,1852.8,1752.0,1751.96,0,0,0,0.0,0,0
2021-06-26 08:00:00,214976.1191,1751.96,1717.32,1810.67,1802.17,1801.96,0,0,0,0.0,0,0
2021-06-26 12:00:00,182764.91941,1801.96,1728.0,1814.39,1779.0,1779.0,0,0,0,0.0,0,0
2021-06-26 16:00:00,125227.4079,1779.0,1728.99,1798.8,1784.81,1785.34,0,0,0,0.0,0,0
2021-06-26 20:00:00,75078.50478,1785.34,1751.9,1835.0,1829.64,1829.84,0,0,0,0.0,0,0
2021-06-27 00:00:00,144006.41525,1829.84,1811.73,1889.8,1882.48,1882.7,0,0,0,0.0,0,0
2021-06-27 04:00:00,93997.51529,1882.7,1845.7,1894.82,1867.33,1867.33,1,0,1,0.0,0,0
2021-06-27 08:00:00,98758.07890000001,1867.33,1811.6,1875.62,1839.6,1839.6,0,0,0,0.0,0,0
2021-06-27 12:00:00,91323.16319,1839.6,1822.74,1866.2,1844.05,1844.11,0,0,0,0.0,0,0
2021-06-27 16:00:00,77304.6487,1844.11,1804.26,1852.55,1823.0,1822.88,0,0,0,-0.023739778185966065,2,1
2021-06-27 20:00:00,190665.97174,1822.88,1812.12,1984.5,1982.28,1982.27,0,0,0,0.0,0,0
2021-06-28 00:00:00,122062.33436,1982.27,1960.52,1999.99,1967.62,1967.63,0,0,0,0.0,0,0
2021-06-28 04:00:00,158283.65983,1967.63,1965.0,2055.0,2048.99,2048.99,1,0,1,0.0,0,0
2021-06-28 08:00:00,232595.08393,2048.99,1976.02,2083.32,1999.84,1999.84,0,0,0,-0.023987427952308127,0,1
2021-06-28 12:00:00,213486.52338,1999.84,1986.29,2119.61,2117.39,2116.98,1,0,1,0.0,0,0
2021-06-28 16:00:00,199021.065,2116.98,2071.1,2145.0,2114.61,2114.61,0,0,0,0.0,0,0
2021-06-28 20:00:00,118796.01658,2114.61,2061.77,2144.0,2084.41,2084.42,0,0,0,0.0,0,0
2021-06-29 00:00:00,119497.05782,2084.42,2073.57,2140.4,2104.0,2103.8,0,0,0,-0.006131375827830188,2,1
2021-06-29 04:00:00,141046.65459,2103.8,2098.22,2171.35,2130.86,2130.86,0,0,0,0.0,0,0
2021-06-29 08:00:00,157948.43358,2130.86,2113.98,2189.0,2176.43,2176.42,0,0,0,0.0,0,0
2021-06-29 12:00:00,197546.82853,2176.42,2158.0,2235.0,2218.29,2218.28,0,0,0,0.0,0,0
2021-06-29 16:00:00,101638.12704,2218.28,2202.25,2245.0,2221.56,2221.82,1,0,1,0.0,0,0
2021-06-29 20:00:00,113580.13121,2221.82,2155.94,2230.0,2165.33,2165.46,0,0,0,-0.025425101943451822,0,1
2021-06-30 00:00:00,110021.55726,2165.46,2119.39,2186.89,2126.58,2126.59,0,0,0,0.0,0,0
2021-06-30 04:00:00,168003.21913,2126.59,2087.99,2168.0,2161.76,2161.88,0,-1,-1,0.0,0,0
2021-06-30 08:00:00,139011.71675,2161.88,2106.2,2167.02,2156.24,2156.33,0,0,0,0.0,0,0
2021-06-30 12:00:00,127799.35377,2156.33,2089.41,2163.75,2103.0,2103.0,0,0,0,0.027235554239828375,1,-1
2021-06-30 16:00:00,186416.55383,2103.0,2094.21,2250.0,2242.37,2242.38,0,0,0,0.0,0,0
2021-06-30 20:00:00,179331.20246,2242.38,2221.3,2287.78,2275.68,2275.68,0,0,0,0.0,0,0
2021-07-01 00:00:00,110445.08834,2275.68,2183.0,2275.93,2184.79,2184.79,0,0,0,0.0,0,0
2021-07-01 04:00:00,150458.69267,2184.79,2128.0,2234.81,2129.01,2129.01,0,0,0,0.0,0,0
2021-07-01 08:00:00,165602.41466,2129.01,2090.0,2147.01,2139.14,2139.14,0,-1,-1,0.0,0,0
2021-07-01 12:00:00,161793.51816,2139.14,2073.12,2146.38,2118.23,2118.5,0,-1,-1,0.0,0,0
2021-07-01 16:00:00,124619.9048,2118.5,2075.51,2130.0,2100.18,2100.46,0,0,0,0.0,0,0
2021-07-01 20:00:00,74945.63274,2100.46,2100.2,2140.0,2106.41,2106.41,0,0,0,0.0,0,0
2021-07-02 00:00:00,116968.24961,2106.41,2033.96,2139.0,2041.2,2041.19,0,0,0,0.04578475462101583,2,-1
2021-07-02 04:00:00,108540.01877,2041.19,2018.5,2070.0,2061.49,2061.49,0,0,0,0.0,0,0
2021-07-02 08:00:00,128603.09483,2061.49,2018.52,2080.46,2038.99,2038.99,0,0,0,0.0,0,0
2021-07-02 12:00:00,150772.31554,2038.99,2031.25,2129.0,2124.15,2124.14,0,0,0,0.0,0,0
2021-07-02 16:00:00,79184.90605,2124.14,2083.45,2125.0,2103.73,2103.47,0,0,0,0.0,0,0
2021-07-02 20:00:00,88213.78996,2103.47,2082.09,2160.0,2154.13,2153.95,0,0,0,0.0,0,0
2021-07-03 00:00:00,71111.63213,2153.95,2112.01,2166.0,2131.16,2131.16,0,0,0,0.0,0,0
2021-07-03 04:00:00,118562.36925,2131.16,2124.4,2207.41,2195.95,2195.62,1,0,1,0.0,0,0
2021-07-03 08:00:00,130899.41101,2195.62,2187.14,2224.33,2213.56,2213.55,0,0,0,0.0,0,0
2021-07-03 12:00:00,97920.4776,2213.55,2206.18,2240.0,2224.75,2224.89,1,0,1,0.0,0,0
2021-07-03 16:00:00,65783.84215,2224.89,2209.13,2237.72,2225.35,2225.36,0,0,0,0.0,0,0
2021-07-03 20:00:00,84987.06886,2225.36,2187.12,2233.29,2226.99,2226.99,0,0,0,0.014287536094588216,2,1
2021-07-04 00:00:00,56266.80294,2226.99,2189.58,2231.07,2209.73,2209.72,0,0,0,0.0,0,0
2021-07-04 04:00:00,163236.66545,2209.72,2208.55,2347.75,2334.96,2334.47,0,0,0,0.0,0,0
2021-07-04 08:00:00,89919.66155,2334.47,2309.54,2346.29,2330.97,2330.98,0,0,0,0.0,0,0
2021-07-04 12:00:00,66674.73957,2330.98,2306.61,2333.31,2330.77,2330.85,0,0,0,0.0,0,0
2021-07-04 16:00:00,102842.64373,2330.85,2327.44,2375.0,2357.02,2357.01,0,0,0,0.0,0,0
2021-07-04 20:00:00,111715.73745,2357.01,2300.0,2389.93,2322.69,2322.69,0,0,0,0.0,0,0
2021-07-05 00:00:00,130676.14265,2322.69,2243.0,2324.64,2264.2,2264.45,0,0,0,0.0,0,0
2021-07-05 04:00:00,106304.70429,2264.45,2250.34,2293.49,2273.77,2273.77,0,0,0,0.0,0,0
2021-07-05 08:00:00,176654.9168,2273.77,2175.0,2308.91,2194.91,2194.91,0,0,0,0.0,0,0
2021-07-05 12:00:00,115830.54662,2194.91,2185.0,2234.96,2206.24,2206.25,0,0,0,0.0,0,0
2021-07-05 16:00:00,162073.15708,2206.25,2157.32,2251.0,2245.3,2245.3,0,0,0,0.0,0,0
2021-07-05 20:00:00,90266.84861,2245.3,2193.02,2255.0,2196.53,2196.85,0,0,0,0.0,0,0
2021-07-06 00:00:00,79253.82659,2196.85,2193.0,2250.0,2238.17,2238.17,0,0,0,0.0,0,0
2021-07-06 04:00:00,146178.23915,2238.17,2237.63,2343.71,2336.72,2336.77,0,0,0,0.0,0,0
2021-07-06 08:00:00,218453.28398,2336.77,2253.82,2350.0,2293.91,2293.49,0,0,0,0.0,0,0
2021-07-06 12:00:00,163226.99067,2293.49,2278.03,2339.91,2305.73,2305.91,0,0,0,0.0,0,0
2021-07-06 16:00:00,102547.54315,2305.91,2284.68,2336.28,2327.67,2327.67,0,0,0,0.0,0,0
2021-07-06 20:00:00,75670.28798,2327.67,2273.1,2332.0,2322.5,2322.51,0,0,0,0.0,0,0
2021-07-07 00:00:00,137112.72048,2322.51,2291.9,2343.72,2339.47,2339.47,0,0,0,0.0,0,0
2021-07-07 04:00:00,167202.9088,2339.47,2329.44,2409.0,2376.82,2377.06,0,0,0,0.0,0,0
2021-07-07 08:00:00,86004.53517,2377.06,2363.01,2399.0,2384.33,2384.36,0,0,0,0.0,0,0
2021-07-07 12:00:00,128589.33153,2384.36,2320.0,2398.0,2341.97,2341.96,0,0,0,0.0,0,0
2021-07-07 16:00:00,67115.91307,2341.96,2327.59,2371.52,2366.28,2366.28,0,0,0,0.0,0,0
2021-07-07 20:00:00,80475.94667,2366.28,2306.08,2367.83,2316.57,2316.25,0,0,0,0.0,0,0
2021-07-08 00:00:00,156198.27762,2316.25,2235.07,2325.6,2253.36,2253.36,0,0,0,0.0,0,0
2021-07-08 04:00:00,182782.66739,2253.36,2165.0,2253.37,2182.08,2182.08,0,-1,-1,0.0,0,0
2021-07-08 08:00:00,190207.92981,2182.08,2124.21,2195.0,2168.59,2168.59,0,-1,-1,0.0,0,0
2021-07-08 12:00:00,137272.7693,2168.59,2130.6,2180.06,2174.38,2174.38,0,0,0,0.0,0,0
2021-07-08 16:00:00,104867.75771,2174.38,2135.29,2179.47,2157.75,2157.99,0,0,0,0.0,0,0
2021-07-08 20:00:00,108935.63941,2157.99,2084.79,2161.66,2116.33,2116.32,0,0,0,0.03013180085056455,2,-1
2021-07-09 00:00:00,154614.59568,2116.32,2046.51,2134.26,2121.42,2121.21,0,0,0,0.0,0,0
2021-07-09 04:00:00,121075.61003,2121.21,2105.4,2160.0,2126.22,2126.14,0,0,0,0.0,0,0
2021-07-09 08:00:00,114893.99218,2126.14,2071.88,2126.79,2081.03,2080.97,0,0,0,0.0,0,0
2021-07-09 12:00:00,198835.26695,2080.97,2064.22,2189.4,2171.63,2171.86,0,0,0,0.0,0,0
2021-07-09 16:00:00,84464.66549,2171.86,2121.16,2184.17,2133.67,2133.69,0,0,0,0.0,0,0
2021-07-09 20:00:00,64727.23271,2133.69,2123.36,2168.53,2146.99,2146.99,0,0,0,0.0,0,0
2021-07-10 00:00:00,96358.88383,2146.99,2123.46,2194.82,2133.98,2133.68,0,0,0,0.0,0,0
2021-07-10 04:00:00,83332.98275,2133.68,2096.01,2142.84,2121.91,2122.16,0,0,0,0.0,0,0
2021-07-10 08:00:00,88017.77671,2122.16,2085.66,2139.02,2109.94,2109.77,0,0,0,0.0,0,0
2021-07-10 12:00:00,61291.36995,2109.77,2092.35,2127.0,2118.8,2118.8,0,0,0,0.0,0,0
2021-07-10 16:00:00,111804.37811,2118.8,2074.16,2160.0,2093.42,2093.37,0,0,0,0.0,0,0
2021-07-10 20:00:00,58266.46769,2093.37,2077.2,2129.0,2110.69,2110.68,0,0,0,0.0,0,0
2021-07-11 00:00:00,55654.30875,2110.68,2084.47,2138.61,2091.1,2091.35,0,0,0,0.0,0,0
2021-07-11 04:00:00,43825.459109999996,2091.35,2081.02,2108.15,2099.84,2099.74,0,0,0,0.0,0,0
2021-07-11 08:00:00,64282.7769,2099.74,2090.28,2135.0,2129.0,2128.99,0,0,0,0.0,0,0
2021-07-11 12:00:00,64752.82166,2128.99,2113.0,2150.5,2145.01,2145.01,0,0,0,0.0,0,0
